model_label,family_label,architecture_kind,rule_type,threshold,confidence_threshold,n_rule_on,fraction_rule_on,coverage_target,coverage_floor_pass,pathogenic_fraction_rule_on,pathogenic_fraction_rule_off,enrichment_gap,gap_ci_low,gap_ci_high,positive_with_rule,negative_with_rule,positive_without_rule,negative_without_rule,odds_ratio,random_gap_mean,random_gap_p95,random_gap_p05
ESM-1v,esm_variant_specialist,masked_encoder,combined_confident,0.15,0.55,1,0.00392156862745098,13,False,0.0,0.452755905511811,-0.452755905511811,-0.5078740157480315,-0.38976377952755903,0,1,115,139,0.4025974025974026,-0.026082677165354333,0.5511811023622047,-0.452755905511811
ESM-1v,esm_variant_specialist,masked_encoder,combined_confident,0.15,0.6,1,0.00392156862745098,13,False,0.0,0.452755905511811,-0.452755905511811,-0.5118110236220472,-0.38976377952755903,0,1,115,139,0.4025974025974026,0.006545275590551191,0.5511811023622047,-0.452755905511811
ESM-1v,esm_variant_specialist,masked_encoder,combined_confident,0.15,0.65,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ESM-1v,esm_variant_specialist,masked_encoder,chemistry_only,0.2,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.057329099114156734,0.22548679592177828,32,30,83,110,1.410130558555021,-0.006090172154437567,0.10738759819488547,-0.10678171485876642
ESM-1v,esm_variant_specialist,masked_encoder,pair_only,0.2,,11,0.043137254901960784,13,False,0.8181818181818182,0.4344262295081967,0.38375558867362153,0.12322093889716834,0.5942622950819672,9,2,106,138,4.941784037558685,-0.0033997764530551565,0.2887481371087929,-0.28129657228017885
ESM-1v,esm_variant_specialist,masked_encoder,scalar_only,0.2,,173,0.6784313725490196,13,True,0.5086705202312138,0.32926829268292684,0.179402227548287,0.05417665303820665,0.3039616523332863,88,85,27,55,2.0889952153110047,-0.006014732835189628,0.10750035246017198,-0.1261807415762019
ESM-1v,esm_variant_specialist,masked_encoder,combined,0.2,,3,0.011764705882352941,13,False,0.6666666666666666,0.44841269841269843,0.2182539682539682,-0.44047619047619047,0.595337301587301,2,1,113,139,2.048458149779736,-0.006894841269841292,0.5555555555555556,-0.45634920634920634
ESM-1v,esm_variant_specialist,masked_encoder,combined_confident,0.2,0.55,1,0.00392156862745098,13,False,0.0,0.452755905511811,-0.452755905511811,-0.515748031496063,-0.38976377952755903,0,1,115,139,0.4025974025974026,0.034153543307086615,0.5511811023622047,-0.452755905511811
ESM-1v,esm_variant_specialist,masked_encoder,combined_confident,0.2,0.6,1,0.00392156862745098,13,False,0.0,0.452755905511811,-0.452755905511811,-0.515748031496063,-0.38976377952755903,0,1,115,139,0.4025974025974026,-0.003494094488188968,0.5511811023622047,-0.452755905511811
ESM-1v,esm_variant_specialist,masked_encoder,combined_confident,0.2,0.65,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ESM-1v,esm_variant_specialist,masked_encoder,chemistry_only,0.25,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.057343723884338914,0.22256184188534178,32,30,83,110,1.410130558555021,0.0028069112485375252,0.10845311716530068,-0.1057161958883503
ESM-1v,esm_variant_specialist,masked_encoder,pair_only,0.25,,7,0.027450980392156862,13,False,0.7142857142857143,0.4435483870967742,0.2707373271889401,-0.05529953917050695,0.5806451612903225,5,2,110,138,2.7574660633484163,-0.003211405529953922,0.2707373271889401,-0.31682027649769584
ESM-1v,esm_variant_specialist,masked_encoder,scalar_only,0.25,,132,0.5176470588235295,13,True,0.5757575757575758,0.3170731707317073,0.2586844050258685,0.1417220990391722,0.37510624538063553,76,56,39,84,2.8964937829057913,0.002011733185513675,0.1016260162601626,-0.10254988913525498
ESM-1v,esm_variant_specialist,masked_encoder,combined,0.25,,2,0.00784313725490196,13,False,0.5,0.4505928853754941,0.04940711462450592,-0.4902173913043478,0.5889328063241106,1,1,114,139,1.2183406113537119,0.016650197628458485,0.5533596837944664,-0.45454545454545453
ESM-1v,esm_variant_specialist,masked_encoder,combined_confident,0.25,0.55,1,0.00392156862745098,13,False,0.0,0.452755905511811,-0.452755905511811,-0.515748031496063,-0.3937007874015748,0,1,115,139,0.4025974025974026,0.016584645669291343,0.5511811023622047,-0.452755905511811
ESM-1v,esm_variant_specialist,masked_encoder,combined_confident,0.25,0.6,1,0.00392156862745098,13,False,0.0,0.452755905511811,-0.452755905511811,-0.5119094488188977,-0.39360236220472494,0,1,115,139,0.4025974025974026,-0.006003937007874021,0.5511811023622047,-0.452755905511811
ESM-1v,esm_variant_specialist,masked_encoder,combined_confident,0.25,0.65,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProtT5,prottrans,encoder_decoder,chemistry_only,0.05,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.054544125020892516,0.234708758148086,32,30,83,110,1.410130558555021,0.0039257061674745145,0.12869797760320906,-0.1057161958883503
ProtT5,prottrans,encoder_decoder,pair_only,0.05,,19,0.07450980392156863,13,True,0.42105263157894735,0.4533898305084746,-0.032337198929527244,-0.2598126672613738,0.19948148974130178,8,11,107,129,0.8903943377148635,-0.0020545272078501585,0.19513826940231932,-0.20294380017841213
ProtT5,prottrans,encoder_decoder,scalar_only,0.05,,251,0.984313725490196,13,True,0.4541832669322709,0.25,0.2041832669322709,-0.30378486055776893,0.49800796812749004,114,137,1,3,1.943030303030303,-0.0059885458167330645,0.4581673306772908,-0.5577689243027888
ProtT5,prottrans,encoder_decoder,combined,0.05,,4,0.01568627450980392,13,False,0.5,0.450199203187251,0.049800796812749015,-0.450199203187251,0.5617529880478087,2,2,113,138,1.2202643171806167,0.0021787848605577653,0.30378486055776893,-0.4581673306772908
ProtT5,prottrans,encoder_decoder,combined_confident,0.05,0.55,4,0.01568627450980392,13,False,0.5,0.450199203187251,0.049800796812749015,-0.46215139442231074,0.5577689243027888,2,2,113,138,1.2202643171806167,-0.02956922310756972,0.30378486055776893,-0.4581673306772908
ProtT5,prottrans,encoder_decoder,combined_confident,0.05,0.6,4,0.01568627450980392,13,False,0.5,0.450199203187251,0.049800796812749015,-0.46215139442231074,0.5657370517928286,2,2,113,138,1.2202643171806167,-0.004805776892430287,0.30378486055776893,-0.4581673306772908
ProtT5,prottrans,encoder_decoder,combined_confident,0.05,0.65,4,0.01568627450980392,13,False,0.5,0.450199203187251,0.049800796812749015,-0.4541832669322709,0.5618525896414337,2,2,113,138,1.2202643171806167,0.00916334661354581,0.30378486055776893,-0.4581673306772908
ProtT5,prottrans,encoder_decoder,chemistry_only,0.1,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.04696640481363862,0.22725430386093923,32,30,83,110,1.410130558555021,-0.0034263747283971224,0.10738759819488547,-0.12702657529667388
ProtT5,prottrans,encoder_decoder,pair_only,0.1,,5,0.0196078431372549,13,False,0.4,0.452,-0.05199999999999999,-0.464,0.38400000000000006,2,3,113,137,0.8653241032095658,0.009709999999999991,0.35600000000000004,-0.256
ProtT5,prottrans,encoder_decoder,scalar_only,0.1,,248,0.9725490196078431,13,True,0.4475806451612903,0.5714285714285714,-0.12384792626728108,-0.45794930875576034,0.23637672811059798,111,137,4,3,0.6307070707070707,-0.013313652073732713,0.31682027649769584,-0.2707373271889401
ProtT5,prottrans,encoder_decoder,combined,0.1,,2,0.00784313725490196,13,False,0.5,0.4505928853754941,0.04940711462450592,-0.4901185770750988,0.5928853754940712,1,1,114,139,1.2183406113537119,0.0015316205533596739,0.5533596837944664,-0.45454545454545453
ProtT5,prottrans,encoder_decoder,combined_confident,0.1,0.55,2,0.00784313725490196,13,False,0.5,0.4505928853754941,0.04940711462450592,-0.4901185770750988,0.5849802371541502,1,1,114,139,1.2183406113537119,0.002791501976284574,0.5533596837944664,-0.45454545454545453
ProtT5,prottrans,encoder_decoder,combined_confident,0.1,0.6,2,0.00784313725490196,13,False,0.5,0.4505928853754941,0.04940711462450592,-0.4901185770750988,0.5889328063241106,1,1,114,139,1.2183406113537119,-0.03626482213438736,0.5533596837944664,-0.45454545454545453
ProtT5,prottrans,encoder_decoder,combined_confident,0.1,0.65,2,0.00784313725490196,13,False,0.5,0.4505928853754941,0.04940711462450592,-0.4901185770750988,0.5928853754940712,1,1,114,139,1.2183406113537119,-0.002248023715415033,0.5533596837944664,-0.45454545454545453
ProtT5,prottrans,encoder_decoder,chemistry_only,0.15,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.05448771519304696,0.22612819655691083,32,30,83,110,1.410130558555021,-0.0008691291993982918,0.10738759819488547,-0.12702657529667388
ProtT5,prottrans,encoder_decoder,pair_only,0.15,,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProtT5,prottrans,encoder_decoder,scalar_only,0.15,,244,0.9568627450980393,13,True,0.44672131147540983,0.5454545454545454,-0.09873323397913558,-0.38375558867362153,0.19531482861400845,109,135,6,5,0.68379222253761,0.01028781669150523,0.28129657228017885,-0.2887481371087929
ProtT5,prottrans,encoder_decoder,combined,0.15,,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProtT5,prottrans,encoder_decoder,combined_confident,0.15,0.55,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProtT5,prottrans,encoder_decoder,combined_confident,0.15,0.6,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProtT5,prottrans,encoder_decoder,combined_confident,0.15,0.65,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProtT5,prottrans,encoder_decoder,chemistry_only,0.2,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.06886177502924956,0.2191208423867625,32,30,83,110,1.410130558555021,0.00024966571953869505,0.12869797760320906,-0.12702657529667388
ProtT5,prottrans,encoder_decoder,pair_only,0.2,,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProtT5,prottrans,encoder_decoder,scalar_only,0.2,,232,0.9098039215686274,13,True,0.4267241379310345,0.6956521739130435,-0.268928035982009,-0.44716079460269864,-0.06483320839580212,99,133,16,7,0.33878106911814776,-0.0003560719640179827,0.1611694152923538,-0.17335082458770618
ProtT5,prottrans,encoder_decoder,combined,0.2,,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProtT5,prottrans,encoder_decoder,combined_confident,0.2,0.55,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProtT5,prottrans,encoder_decoder,combined_confident,0.2,0.6,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProtT5,prottrans,encoder_decoder,combined_confident,0.2,0.65,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProtT5,prottrans,encoder_decoder,chemistry_only,0.25,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.05331773357847236,0.22948353668728066,32,30,83,110,1.410130558555021,0.0012619087414340673,0.10845311716530068,-0.1057161958883503
ProtT5,prottrans,encoder_decoder,pair_only,0.25,,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProtT5,prottrans,encoder_decoder,scalar_only,0.25,,205,0.803921568627451,13,True,0.40487804878048783,0.64,-0.23512195121951218,-0.38390243902439025,-0.09023170731707326,83,122,32,18,0.3880062794348509,0.0037073170731707337,0.11317073170731706,-0.11073170731707321
ProtT5,prottrans,encoder_decoder,combined,0.25,,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProtT5,prottrans,encoder_decoder,combined_confident,0.25,0.55,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProtT5,prottrans,encoder_decoder,combined_confident,0.25,0.6,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProtT5,prottrans,encoder_decoder,combined_confident,0.25,0.65,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProtBERT,bert_style,bidirectional_encoder,chemistry_only,0.05,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.05398838375396958,0.23065351830185526,32,30,83,110,1.410130558555021,-0.005450860772187863,0.10738759819488547,-0.12702657529667388
ProtBERT,bert_style,bidirectional_encoder,pair_only,0.05,,1,0.00392156862745098,13,False,0.0,0.452755905511811,-0.452755905511811,-0.5118110236220472,-0.38976377952755903,0,1,115,139,0.4025974025974026,0.001525590551181103,0.5511811023622047,-0.452755905511811
ProtBERT,bert_style,bidirectional_encoder,scalar_only,0.05,,254,0.996078431372549,13,True,0.44881889763779526,1.0,-0.5511811023622047,-0.6141732283464567,-0.4881889763779528,114,140,1,0,0.27164887307236063,-0.011564960629921253,0.452755905511811,-0.5511811023622047
ProtBERT,bert_style,bidirectional_encoder,combined,0.05,,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProtBERT,bert_style,bidirectional_encoder,combined_confident,0.05,0.55,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProtBERT,bert_style,bidirectional_encoder,combined_confident,0.05,0.6,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ProtBERT,bert_style,bidirectional_encoder,combined_confident,0.05,0.65,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
